rpm,target_index,time_mean,time_std,time_rms,time_skewness,time_kurtosis,time_peak,time_peak_to_peak,time_margin_factor,time_shape_factor,time_impulse_factor,freq_center,freq_rms,freq_std,freq_kurtosis,freq_skewness,wavelet_entropy,wavelet_energy_0,wavelet_energy_1,wavelet_energy_2,wavelet_energy_3,wavelet_energy_4,wavelet_energy_5,wavelet_energy_6,wavelet_energy_7,wavelet_energy_8,wavelet_energy_9,wavelet_energy_10,wavelet_energy_11,wavelet_energy_12,wavelet_energy_13,wavelet_energy_14,wavelet_energy_15,wavelet_std_0,wavelet_skewness_0,wavelet_kurtosis_0,wavelet_std_1,wavelet_skewness_1,wavelet_kurtosis_1,wavelet_std_2,wavelet_skewness_2,wavelet_kurtosis_2,wavelet_std_3,wavelet_skewness_3,wavelet_kurtosis_3,wavelet_std_4,wavelet_skewness_4,wavelet_kurtosis_4,wavelet_std_5,wavelet_skewness_5,wavelet_kurtosis_5,wavelet_std_6,wavelet_skewness_6,wavelet_kurtosis_6,wavelet_std_7,wavelet_skewness_7,wavelet_kurtosis_7,wavelet_std_8,wavelet_skewness_8,wavelet_kurtosis_8,wavelet_std_9,wavelet_skewness_9,wavelet_kurtosis_9,wavelet_std_10,wavelet_skewness_10,wavelet_kurtosis_10,wavelet_std_11,wavelet_skewness_11,wavelet_kurtosis_11,wavelet_std_12,wavelet_skewness_12,wavelet_kurtosis_12,wavelet_std_13,wavelet_skewness_13,wavelet_kurtosis_13,wavelet_std_14,wavelet_skewness_14,wavelet_kurtosis_14,wavelet_std_15,wavelet_skewness_15,wavelet_kurtosis_15,envelope_kurtosis,envelope_skewness,envelope_entropy,envelope_rms,envelope_std,envelope_peak,envelope_peak_freq
600,A,0.056343423412028956,2.8286446243385313,2.829205717540005,0.05327365763862041,0.22479222214047567,12.144024497146154,23.32774264936546,6.4357424054188614,1.2648661007535933,5.429285264741153,4463.828329895277,6.509691296249099,2718.5541216105375,24.94080510192429,3.1657396802417948,1.8739340448663862,0.03537971580391478,0.33137713802352803,0.11196806751765012,0.1810548624261035,0.08599064602180986,0.10224072061284667,0.0858866103668797,0.06604216445704583,3.7459941446604178e-06,3.768375865344282e-06,8.942614549220659e-06,4.298346515160443e-06,6.797742471345405e-06,7.340258895646114e-06,1.2039811972344817e-05,1.3141625807897296e-05,2.0896549607591433,0.16051268193389975,0.8983733482779872,6.458006105803496,0.011491699504031143,0.08364932043823226,3.7536988696157882,-0.15989324563270035,0.20881161520056057,4.764193986987408,0.03839729095794264,0.14447453853980363,3.275910706370328,-0.05957291598297434,0.15703903945283892,3.586565595935187,-0.010205665270802633,1.4845288953418976,3.2881555290020783,-0.11980215105802446,0.14691453479640115,2.8825475244051346,0.0339435893099562,0.16913337622810598,0.021664529949753215,9.181882249600315,96.83804287986766,0.021777033732060535,-4.2107963786678395,87.13837105375775,0.03354787070038009,1.9043674956562664,58.7864054741716,0.02325805951605486,4.204461034842021,92.05521462712404,0.029240204575404216,3.1477334624370865,80.3796767341909,0.030388258731629085,-5.228907909013206,88.16816635506694,0.03892375088920925,-0.8568359146461227,54.53857279469001,0.04066881685052325,2.062215942999806,46.74380264406952,0.8951160865097267,0.8052111615868607,8.55164013638321,4.000704363294609,1.9122737006361463,14.512103311184504,250.0
600,A,0.0379014801909152,2.872634727545444,2.872884752317912,0.07237526012195832,0.3130016216735081,14.949050604707661,26.073902355757376,7.85307131780664,1.269220982479692,6.60438908325066,4466.893025612716,6.467488761423791,2725.137033668004,23.32578006019205,3.0920183824528142,1.9000236808187188,0.0484412234339521,0.31399237172940747,0.10679083111840053,0.1973552191301565,0.08663573179959312,0.0955062717436805,0.0861919268721262,0.06432689062788632,3.30569238162203e-06,2.9879933946187203e-06,5.539234469430269e-05,1.693359922425968e-05,0.00019034547550084003,0.00036999718999750325,3.479891491512118e-05,8.577233468889401e-05,2.5107941098093494,2.0444117507688886,11.074710060616201,6.4350001288462515,0.22428015681770236,-0.02303649266589991,3.7514876813934688,-0.129460245994444,0.2950604350453303,5.099891752989872,-0.15764022320902135,0.0800580038085017,3.3782138961117996,-0.09892609187843308,0.6418904730879404,3.5439526962199395,-0.3118297404834067,1.599618633083665,3.3715775054609267,-0.0752873698540592,0.32333819136408604,2.9120954301272843,-0.08190696948087517,0.5305927218540023,0.02079147861884801,-5.693187599541161,52.39450581526144,0.019851430268573708,2.443371190891958,86.22882097156439,0.08547265259198476,0.30733000432500024,58.33348442152394,0.04725809888059326,3.55702343317856,102.04847989826759,0.15844300125455396,-2.459814097813821,65.79427403660209,0.22089725914847272,-0.4946599396735061,97.88154036898604,0.06774493999667618,2.1967804641205637,59.41586584201017,0.10635971774625734,1.2730828731572057,108.46315060101057,1.4540288291606354,0.8851798517460819,8.531538331564612,4.06269578701396,1.9762207259371085,19.101527350408485,167.96875
600,A,0.020800269626213827,2.8777932426927397,2.877868412367827,0.05586852568165932,0.42053081461802133,14.949050604707661,26.315907682124298,7.93914247400635,1.2799367338160963,6.648614968777636,4515.479245855642,6.5584593349579166,2803.731735112209,14.6843430825988,2.8064941420962253,1.8603904115983396,0.034267659312368755,0.3272780712509562,0.09716390636448805,0.20917325509774565,0.08279089254539813,0.10299879007341413,0.07769960870967911,0.06830631069245613,1.5893111614179764e-05,2.890985425041002e-05,3.078282158892828e-05,1.943992237425665e-05,4.458286168205511e-05,7.10610409543305e-05,6.080321528970054e-05,5.003312574012139e-05,2.128405132343756,1.1440076372496442,5.254830683141922,6.599504428007716,-0.03481375230946907,0.27784391354848914,3.594835784355954,0.07197629201056575,0.292861030017066,5.274877233428605,-0.1068663504521705,0.5325785606672646,3.3195102129645386,-0.14985009130694332,0.8048585021714225,3.695506672320858,-0.4570630033644063,1.1599934993898549,3.2160211742414755,-0.06148685883791587,0.267701729385442,3.0149297796629377,-0.14284670869870927,0.716761090561802,0.04574138755867446,11.609766398916923,162.139096807687,0.06199383340742181,-13.460847800330763,248.29606061672,0.06400883868570759,0.46617705011125865,47.77304862044472,0.05084898848592994,-7.939200394550785,152.01117101557827,0.07701522072423816,-1.125979813723823,64.69225110172438,0.09724747096534944,0.7875079718999644,47.20739435036025,0.08993389212704321,7.566795331195346,130.13204061345627,0.0815595484980678,5.593699449646179,71.84202218532043,1.3650425815581748,0.9034730668358528,8.516172105661232,4.069867384284752,2.008731604611794,19.111077424524108,242.1875
600,A,0.009868823728260454,2.891402626125699,2.8914194680205725,0.015690735943080257,0.3500055583925703,12.679516833933382,24.046373911350017,6.659338892180602,1.2756921386825029,5.59419348394115,4490.740031576876,6.529812204337455,2817.136264296017,23.595589061644336,3.19487997908762,1.864928833464438,0.03944573044707424,0.3391898118877847,0.09112152142192818,0.19584479621131412,0.08686536135068308,0.09848051022970067,0.07721981785794362,0.07106145544081117,3.948922440706997e-05,5.082884261707592e-05,3.4744447665728493e-05,4.7539952532358335e-05,8.034450364288242e-05,0.00025212606719541235,4.848763675810213e-05,0.00021743447794150082,2.2747987731300165,0.27262726341024723,0.823747923087335,6.689730563134553,-0.24978370098626182,0.7820281984717394,3.469740266344304,0.010806700455097674,0.46255209955416765,5.085758022695405,0.09128188203651319,0.8420355215166504,3.381473749864912,-0.0017381199651795463,0.18450448676473918,3.607214716482009,-0.1466118335739659,0.01587694906134729,3.1942164437109,-0.08261912600509233,0.20148752724441676,3.0598988365713438,0.07240571662996595,0.3681049252189075,0.07216819302513772,-3.6675070942723207,83.81995482811182,0.08191441278408094,-3.6974822032571684,115.72734258978554,0.06775361202873639,-0.4250220956386252,54.66265799077228,0.0792411610572364,-3.3259325368652655,69.00608897273491,0.10302376448959491,1.4895680832766511,70.07077942493173,0.1825128647948655,0.2950118660260854,72.30279450807365,0.08000147053805388,9.97217195618224,196.57806320565606,0.16947344990709778,-0.8467905445818753,63.27804238502115,0.7593800401680717,0.8454130585360969,8.525677916113693,4.089072636544995,2.0028533733705145,12.727446936222993,27.34375
600,A,0.0031856083690192877,2.8820896350622287,2.882091395607331,-0.024990891242618083,0.37744184450845886,12.679516833933382,25.073398274422843,6.6159830532658646,1.2689837308819645,5.582786375972945,4489.739793533398,6.469537396432736,2748.204927605978,22.66331805195614,3.0104051568780807,1.8840778224918346,0.03517807488720021,0.31989073357501446,0.09220895754072932,0.20080137808506507,0.09165075108718328,0.10388549608548517,0.08341707725565463,0.07193086468617124,1.756666213053862e-05,2.3845618235870107e-05,4.0982917953194666e-05,3.4988025274540034e-05,0.00019563226819135993,0.00045927543399019506,7.345053153655735e-05,0.00019092534018446644,2.1523749307032545,-0.09622486121842598,0.8201560174678368,6.495391788631332,-0.023782738114894675,0.453336026299779,3.4879519137569646,0.02427939270132393,0.30961178006419,5.1454581861803765,0.09393497418168875,0.15580801392380605,3.4724664032438644,0.05332044429609718,0.17866925765492114,3.699826062697736,0.03163872345254723,0.31017170124287663,3.317729417857718,-0.03236448996042378,0.6239017864057277,3.077781835399648,0.3386477306725336,0.6436241673397696,0.047808267296773746,7.405807448877309,61.49576460351469,0.0560938590721786,-4.8063553800404275,102.78660833103913,0.07353858215211728,-0.5998663308439035,67.30247953601264,0.06794742074604074,-0.8971470257104017,98.03354044552577,0.1606692714356351,-1.9806017914492178,62.39259303720519,0.2461729802843547,-0.2720686933831405,82.20487146326715,0.09844810299698643,1.308224451466612,84.46414485783397,0.15872507982072392,2.4651631856278717,84.34736708929341,0.921883273550336,0.8621969287183017,8.538766753957738,4.07589149079696,1.9667947186309078,13.290577524530281,11.71875
600,A,0.012456017037278423,2.9745659877844943,2.974592067501824,-0.044194579115492474,0.4464035610686481,12.812442294103128,25.206323734592587,6.533329949153528,1.2755945094581753,5.494360460939956,4488.811059353102,6.375514282958136,2755.403824783885,20.30869622875451,2.9871341268608558,1.9108683208039463,0.05016530264997459,0.304328323964242,0.10502224607690357,0.20568679366533615,0.08812375751134081,0.10058617146915066,0.07529180847927204,0.06941663256659304,6.326958375131718e-05,9.884473646287962e-05,0.00010603416579414411,0.00012000088267026086,0.0001480339376782587,0.00029479429808666724,0.0002665307233827995,0.00028145528936078767,2.6626318482548093,2.0012727032829174,10.358772171178494,6.5776316833622195,0.04012910552663788,0.26871447366710965,3.8652734752894466,0.2303737207470308,0.5029913906528307,5.40753275482372,0.10151470273267148,0.4625947848516274,3.538008572433259,0.2239439474658049,0.22030862490252678,3.7822232161433753,0.022935732182719566,0.6762639536384007,3.271780836772726,0.06409155039522614,0.5752710382253117,3.1416722624593123,0.053887214298538884,0.2890920098864549,0.09460555770081952,9.072000519317722,102.07678095316037,0.11858040124648313,-5.911396790435557,155.56476968779782,0.12281958391365284,-1.2823242252413625,97.76165542029526,0.13064968217641337,-0.47480260231199184,101.06009633107493,0.14508017471645743,4.333819074579636,61.235739249821094,0.20477102090873447,0.5277029650354568,52.787564731399485,0.19469468250239277,0.6878970011725767,83.872421687822,0.20006578444851927,4.275353930379167,71.49612712878482,0.6267702051030937,0.8208308379037279,8.530751884426184,4.206689997539104,2.0523790226319,13.281225255566286,7.8125
600,A,0.02500437623674288,2.8944183254597653,2.8945263276723363,0.03679214762984291,0.5212835705551586,12.812442294103128,25.042355735039393,6.782128729915458,1.282841573153675,5.678419115201273,4506.265061979319,6.470462346364978,2764.4299203326395,22.633438289793947,3.028385999754013,1.9004017331554188,0.039875526514154054,0.3017921721605906,0.10586204879239006,0.20780172751295914,0.0951653235829825,0.1027730277027382,0.07341321536195962,0.07263737647776922,3.161644968042279e-05,3.196969151521316e-05,0.00015032990833465672,5.4160237235150513e-05,6.755910660917884e-05,9.632137275892487e-05,9.341418147298881e-05,0.00015421094685012758,2.306184287813722,-0.30003194292096536,1.1700470519447776,6.345171896000085,-0.12550057515315802,0.34445565582903903,3.7575835699284457,0.09064945075366468,0.7042632829815743,5.265171715891821,0.14728512998368384,0.8181257585187454,3.5505287370456826,0.2950110491083403,0.5771794805381538,3.7025801191223464,0.12825378756434486,0.45780602931729764,3.129192626432643,0.06828048440890688,0.271370292510666,3.1127372297219877,-0.0046097012881523396,-0.021008608780832994,0.06476138558081047,-9.030580565515239,93.54692600496521,0.06529975775883848,2.245880073760401,76.53342552842518,0.14161592525995892,-0.6524295155925731,90.837889102998,0.08499132766107717,-3.678256341550357,85.11867785673033,0.09486890795740872,10.258483632669183,175.85492538411606,0.11335145342516185,1.6311887013547253,87.90997981286554,0.11160883751715699,-2.5419437732405448,68.91032101006986,0.14338709682593812,3.772715387450368,73.12141837626567,0.6484806266260223,0.842811930347329,8.51043911589602,4.0934020150201915,2.0374190750418344,13.039455227050192,3.90625
600,A,0.03969838628701456,2.681557195063774,2.681851030962027,0.07603364073920055,0.42979643438266235,12.692653454863995,23.698470012218195,7.176756778454656,1.274996636876102,6.034298803755805,4517.256750262768,6.73584000020477,2764.813056656041,20.333048417770456,2.9187022378932057,1.9039132814841486,0.04514387891316175,0.30667733044305523,0.0979458158702025,0.20227975312056867,0.09303505845136714,0.099800410401302,0.08321988020876968,0.07139987726023798,4.09750340983042e-06,9.40248006999015e-06,1.4817885874276901e-05,6.654582015084733e-06,4.217962667364309e-05,0.00018487080042692148,1.9706208131335897e-05,0.00021626624473395083,2.2659465921860966,-0.6744668737112867,3.091441273385901,5.914615714322303,-0.18833036421690422,0.17895708395828347,3.3406080989058906,-0.28540911678993797,0.37645785597527315,4.80402951250175,0.21729397624257107,0.691589750595194,3.2532035019658623,0.17733566534138245,0.7134595907617873,3.3725513305917674,0.25961710187533626,0.6507428910117934,3.0806504006815447,0.08131731106883765,0.23301822720716103,2.8538204383886105,0.07450117144465336,0.5944995644586313,0.021484119868001698,-8.141288267556087,72.2027193281853,0.03275317584409108,2.6508123003124764,112.74714681968449,0.041115960461382585,0.1086286084486168,51.262305198536374,0.02755448962164051,1.984983194547018,73.03406858347995,0.06936680602249905,-7.03044429242852,179.04474452183482,0.14523317009108944,-0.3089359968492497,110.13725097621226,0.0474166902223036,-2.6416546356781603,88.45089447438279,0.15708130945297147,-5.294585229244555,107.28435843888685,0.876437522375904,0.8394096771808591,8.533905415572423,3.792502322420676,1.8432131065827089,12.945546384689244,167.96875
600,A,0.04103433781493308,2.7704912904112224,2.770795157914845,0.04598309180056943,0.390656577358786,12.692653454863995,23.698470012218195,6.920712933801626,1.2727332886094256,5.830226217424808,4476.1529825519965,6.574700455895243,2743.795226073294,15.862174529236892,2.759998423860723,1.8731026224309923,0.027017852320831592,0.3125451249337587,0.0994728859379567,0.21636209986883992,0.0940823094723136,0.09325937544301212,0.09031905320795712,0.06534458773806746,6.952157643514111e-06,1.3490697891837458e-05,1.3587031087139275e-05,7.757896858608931e-06,0.0003163926202728988,0.0007901608994310636,2.2587844839464956e-05,0.00042578192923820854,1.7959098841860734,-0.04586461240417043,0.16035454762182155,6.14948771693757,-0.010764075305816917,-0.06154503397814581,3.468555999332352,0.014351398854358008,0.41139024263116397,5.115148481756493,0.21909264314361554,0.556558452672351,3.3739005087392173,-0.1568585901984872,0.696681082494929,3.358638576359298,0.16933683608677116,0.4340931080276902,3.305836248247879,0.00829557125909131,0.388786686399039,2.8113886881141625,0.10140921735782583,0.09414922050135166,0.02892220743601544,4.6911330129729745,52.34966062238127,0.04040100211113445,-2.7598685758714514,68.03213654753458,0.040521136357035595,-2.4016588241026433,83.71661834781744,0.030627730258469738,4.991181055289855,103.74816519894793,0.195655008335839,-2.8453892037873687,61.676576992627886,0.30918524338687314,-0.29852141184923026,77.35502301098765,0.0522218510113477,5.69497489314003,71.11328845570847,0.22697214235961147,2.089509008355622,72.20270766099149,0.9125547626639539,0.8646519313551646,8.534092322862989,3.9182812209497735,1.8993695039424312,12.945800097081273,222.65625
600,A,0.020922965182908114,2.8757874792039986,2.875863591344091,0.029579053096781938,0.5439050323157555,14.317448504993173,26.687566047321994,7.54404514109553,1.2751366448758112,6.348250767104905,4551.074062187096,6.586845505040008,2808.3309113083496,25.642183444573018,3.2033687816311365,1.8562685570328568,0.028149958010467258,0.32711348191394346,0.09252740923805164,0.20710762920801193,0.10147890209378192,0.1002855028016235,0.07951737427376791,0.06327340189537278,3.071353260753519e-05,2.934317520361649e-05,0.00015544054005377255,5.247676187594561e-05,4.20643523736668e-05,2.2369243998957712e-05,0.0001012617997591779,0.0001126711591068942,1.9138616276206988,0.2541751288663883,0.6733407633989592,6.537717834172258,0.1556751473642984,-0.14902749536719107,3.476528958928199,0.24385200186274134,0.48628936749589835,5.202030033020658,0.09418449432053604,0.35068946209158236,3.6409110423147344,-0.28214209722890277,0.7125867542109279,3.6157315791045423,0.4792583839912199,3.093482788871678,3.2226937183717244,-0.042166305035553915,0.5000854264373293,2.8736110948290325,0.2878075892691856,0.020270345486447017,0.06331474790972728,7.475560980789584,86.11942587450385,0.06191932870851459,-1.972391539143647,75.53195969350361,0.1425118857405379,0.5554749146199419,82.26271231878074,0.08280425943360459,3.1955238256331535,74.6191454089251,0.07407615118273236,-18.551562108452245,399.5542176810989,0.05403064712861405,-13.612461142687444,262.8449825933657,0.11501607687105854,1.2962857834513717,59.15111133551398,0.1213094074534036,0.9795599407279721,84.58168765875844,1.489502737530076,0.999788384539438,8.513974669243881,4.067031461714603,1.996309377893081,15.09092611350693,62.5
